x,y,z,N_side,N_layer,t_label,p_label,phi,eta,q,pt,d0,z0
-0.7726418450974407,9.93448896020139,71.87841925438418,3,1,T76,P5407,2.053813344033154,2.204217163094935,1,78.38490936425353,-0.03923612462767023,0.30888755811789037
-5.311193857570554,18.63246868326939,115.79591580002183,3,2,T76,P5408,2.053813344033154,2.204217163094935,1,78.38490936425353,-0.03923612462767023,0.30888755811789037
-9.837077887991828,27.33704675322943,159.7134123456595,3,3,T76,P5409,2.053813344033154,2.204217163094935,1,78.38490936425353,-0.03923612462767023,0.30888755811789037
-14.350284343416261,36.04820472008666,203.63090889129717,3,4,T76,P5410,2.053813344033154,2.204217163094935,1,78.38490936425353,-0.03923612462767023,0.30888755811789037
-18.850803657772953,44.76592411990392,247.54840543693481,3,5,T76,P5411,2.053813344033154,2.204217163094935,1,78.38490936425353,-0.03923612462767023,0.30888755811789037
-23.3386262918791,53.490186474833024,291.46590198257246,3,6,T76,P5412,2.053813344033154,2.204217163094935,1,78.38490936425353,-0.03923612462767023,0.30888755811789037
-27.962677858153036,62.51212010307393,336.8473150797314,3,7,T76,P5413,2.053813344033154,2.204217163094935,1,78.38490936425353,-0.03923612462767023,0.30888755811789037
-32.57318453662801,71.54098312383586,382.22872817689023,3,8,T76,P5414,2.053813344033154,2.204217163094935,1,78.38490936425353,-0.03923612462767023,0.30888755811789037
-37.02201148605931,80.2851951756356,426.14622472252796,3,9,T76,P5415,2.053813344033154,2.204217163094935,1,78.38490936425353,-0.03923612462767023,0.30888755811789037
-41.45810324003201,89.03587489684499,470.0637212681656,3,10,T76,P5416,2.053813344033154,2.204217163094935,1,78.38490936425353,-0.03923612462767023,0.30888755811789037
-7.275105816596361,-6.324737639576269,58.09665537735425,7,1,T77,P5535,-2.393663507386056,1.4149249427884376,1,93.41950486171305,-0.003055226677840417,0.3943741439640087
-14.350270127794316,-12.864970452972674,76.75589635830764,7,2,T77,P5536,-2.393663507386056,1.4149249427884376,1,93.41950486171305,-0.003055226677840417,0.3943741439640087
-21.433275462926243,-19.396710703964843,95.41513733926104,7,3,T77,P5537,-2.393663507386056,1.4149249427884376,1,93.41950486171305,-0.003055226677840417,0.3943741439640087
-28.524111628083414,-25.91994899202729,114.07437832021441,7,4,T77,P5538,-2.393663507386056,1.4149249427884376,1,93.41950486171305,-0.003055226677840417,0.3943741439640087
-35.622768418083844,-32.434675928871656,132.7336193011678,7,5,T77,P5539,-2.393663507386056,1.4149249427884376,1,93.41950486171305,-0.003055226677840417,0.3943741439640087
-42.72923561650262,-38.94088213846456,151.3928602821212,7,6,T77,P5540,-2.393663507386056,1.4149249427884376,1,93.41950486171305,-0.003055226677840417,0.3943741439640087
-49.8435029956612,-45.43855825703025,170.0521012630746,7,7,T77,P5541,-2.393663507386056,1.4149249427884376,1,93.41950486171305,-0.003055226677840417,0.3943741439640087
-56.965560316657715,-51.92769493306846,188.71134224402797,7,8,T77,P5542,-2.393663507386056,1.4149249427884376,1,93.41950486171305,-0.003055226677840417,0.3943741439640087
-64.0953973293875,-58.40828282737666,207.37058322498135,7,9,T77,P5543,-2.393663507386056,1.4149249427884376,1,93.41950486171305,-0.003055226677840417,0.3943741439640087
-71.23300377253952,-64.88031261304832,226.02982420593474,7,10,T77,P5544,-2.393663507386056,1.4149249427884376,1,93.41950486171305,-0.003055226677840417,0.3943741439640087
-1.4244222034217857,-9.603146040657254,-28.038389936958293,8,1,T78,P5603,-1.7820592620875317,-2.2830815394578576,-1,92.91064702598831,0.006150872474211755,0.18973694137412878
-3.4387783989306566,-19.079758424936585,-75.05047401132946,8,2,T78,P5604,-1.7820592620875317,-2.2830815394578576,-1,92.91064702598831,0.006150872474211755,0.18973694137412878
-5.441638733563356,-28.55880709261562,-122.06255808570063,8,3,T78,P5605,-1.7820592620875317,-2.2830815394578576,-1,92.91064702598831,0.006150872474211755,0.18973694137412878
-7.433000260757602,-38.04027809833485,-169.0746421600718,8,4,T78,P5606,-1.7820592620875317,-2.2830815394578576,-1,92.91064702598831,0.006150872474211755,0.18973694137412878
-9.412860050867751,-47.52415749317051,-216.08672623444295,8,5,T78,P5607,-1.7820592620875317,-2.2830815394578576,-1,92.91064702598831,0.006150872474211755,0.18973694137412878
-11.381215191168655,-57.01043132465522,-263.09881030881417,8,6,T78,P5608,-1.7820592620875317,-2.2830815394578576,-1,92.91064702598831,0.006150872474211755,0.18973694137412878
-13.338062785862434,-66.49908563680157,-310.1108943831853,8,7,T78,P5609,-1.7820592620875317,-2.2830815394578576,-1,92.91064702598831,0.006150872474211755,0.18973694137412878
-15.283399956079094,-75.99010647011859,-357.1229784575565,8,8,T78,P5610,-1.7820592620875317,-2.2830815394578576,-1,92.91064702598831,0.006150872474211755,0.18973694137412878
-17.217223839883317,-85.48347986163236,-404.13506253192764,8,9,T78,P5611,-1.7820592620875317,-2.2830815394578576,-1,92.91064702598831,0.006150872474211755,0.18973694137412878
-19.139531592277404,-94.97919184490911,-451.1471466062988,8,10,T78,P5612,-1.7820592620875317,-2.2830815394578576,-1,92.91064702598831,0.006150872474211755,0.18973694137412878
6.158147839307563,7.548773566978066,-12.230973241081427,1,1,T79,P5631,-0.07607688779851918,-1.402524593219767,-1,82.24940203547776,0.07992697628278833,-0.016002216145010184
17.954402712027566,6.668820890589646,-34.821320447564794,0,2,T79,P5632,-0.07607688779851918,-1.402524593219767,-1,82.24940203547776,0.07992697628278833,-0.016002216145010184
28.364073970742144,5.908796940600393,-54.75397974740306,0,3,T79,P5633,-0.07607688779851918,-1.402524593219767,-1,82.24940203547776,0.07992697628278833,-0.016002216145010184
38.774860624093975,5.164207538677308,-74.68663904724131,0,4,T79,P5634,-0.07607688779851918,-1.402524593219767,-1,82.24940203547776,0.07992697628278833,-0.016002216145010184
48.49257440153069,4.483090766635095,-93.29045439375705,0,5,T79,P5635,-0.07607688779851918,-1.402524593219767,-1,82.24940203547776,0.07992697628278833,-0.016002216145010184
58.9054388345637,3.7681457209567544,-113.2231136935953,0,6,T79,P5636,-0.07607688779851918,-1.402524593219767,-1,82.24940203547776,0.07992697628278833,-0.016002216145010184
69.31935182329406,3.06863990810097,-133.15577299343357,0,7,T79,P5637,-0.07607688779851918,-1.402524593219767,-1,82.24940203547776,0.07992697628278833,-0.016002216145010184
79.03992360900773,2.429605264183314,-151.7595883399493,0,8,T79,P5638,-0.07607688779851918,-1.402524593219767,-1,82.24940203547776,0.07992697628278833,-0.016002216145010184
89.45578600385056,1.7597525260651627,-171.69224763978755,0,9,T79,P5639,-0.07607688779851918,-1.402524593219767,-1,82.24940203547776,0.07992697628278833,-0.016002216145010184
99.87263009579306,1.1053434160825137,-191.62490693962582,0,10,T79,P5640,-0.07607688779851918,-1.402524593219767,-1,82.24940203547776,0.07992697628278833,-0.016002216145010184
9.848692771335495,0.8800562455085752,41.996609134876195,0,1,T80,P5716,0.5456789407916824,2.033878054178118,1,62.84770918683654,-0.04351904077957858,0.08657725778414371
18.437838675239668,6.064998316855134,79.68404249435477,0,2,T80,P5717,0.5456789407916824,2.033878054178118,1,62.84770918683654,-0.04351904077957858,0.08657725778414371
27.03659753126847,11.233982528249363,117.37147585383336,0,3,T80,P5718,0.5456789407916824,2.033878054178118,1,62.84770918683654,-0.04351904077957858,0.08657725778414371
35.64493969118921,16.386991057206217,155.05890921331195,0,4,T80,P5719,0.5456789407916824,2.033878054178118,1,62.84770918683654,-0.04351904077957858,0.08657725778414371
44.262835473726454,21.524006136325603,192.74634257279052,0,5,T80,P5720,0.5456789407916824,2.033878054178118,1,62.84770918683654,-0.04351904077957858,0.08657725778414371
52.89025516466458,26.645010053350887,230.43377593226913,0,6,T80,P5721,0.5456789407916824,2.033878054178118,1,62.84770918683654,-0.04351904077957858,0.08657725778414371
61.5271690169489,31.749985151232746,268.1212092917477,0,7,T80,P5722,0.5456789407916824,2.033878054178118,1,62.84770918683654,-0.04351904077957858,0.08657725778414371
70.17354725078994,36.8389138281874,305.80864265122625,0,8,T80,P5723,0.5456789407916824,2.033878054178118,1,62.84770918683654,-0.04351904077957858,0.08657725778414371
78.8293600537649,41.91177853775986,343.4960760107048,0,9,T80,P5724,0.5456789407916824,2.033878054178118,1,62.84770918683654,-0.04351904077957858,0.08657725778414371
87.49457758092171,46.9685617888821,381.1835093701834,0,10,T80,P5725,0.5456789407916824,2.033878054178118,1,62.84770918683654,-0.04351904077957858,0.08657725778414371
-8.86731058763838,4.917462179582063,62.78860358765284,5,1,T81,P5856,2.7146137423805454,2.0261839633682395,1,55.515780591262796,-0.007930763766585192,0.25121177724202015
-17.700999493775036,8.969976799703375,99.0072823025094,5,2,T81,P5857,2.7146137423805454,2.0261839633682395,1,55.515780591262796,-0.007930763766585192,0.25121177724202015
-26.526395705601157,13.040519287012083,135.22596101736596,5,3,T81,P5858,2.7146137423805454,2.0261839633682395,1,55.515780591262796,-0.007930763766585192,0.25121177724202015
-35.34350683476731,17.12897691460791,171.44463973222256,5,4,T81,P5859,2.7146137423805454,2.0261839633682395,1,55.515780591262796,-0.007930763766585192,0.25121177724202015
-44.15225191701279,21.235428486551232,207.6633184470791,5,5,T81,P5860,2.7146137423805454,2.0261839633682395,1,55.515780591262796,-0.007930763766585192,0.25121177724202015
-53.30446800894507,25.52513214146083,245.33074431052992,5,6,T81,P5861,2.7146137423805454,2.0261839633682395,1,55.515780591262796,-0.007930763766585192,0.25121177724202015
-62.096100918413825,29.668093065950956,281.5494230253865,5,7,T81,P5862,2.7146137423805454,2.0261839633682395,1,55.515780591262796,-0.007930763766585192,0.25121177724202015
-70.87925655116118,33.82899580065209,317.7681017402431,5,8,T81,P5863,2.7146137423805454,2.0261839633682395,1,55.515780591262796,-0.007930763766585192,0.25121177724202015
-80.00474220474798,38.17527333741272,355.43552760369386,5,9,T81,P5864,2.7146137423805454,2.0261839633682395,1,55.515780591262796,-0.007930763766585192,0.25121177724202015
-88.77055998431703,42.37257879354672,391.65420631855045,5,10,T81,P5865,2.7146137423805454,2.0261839633682395,1,55.515780591262796,-0.007930763766585192,0.25121177724202015
-6.54462632649719,7.614725886331807,27.57184477657379,4,1,T82,P5887,1.0033854580471182,-2.217955641967234,-1,84.95412699067639,0.09610778100449602,0.40755792483077713
1.2424228413902092,19.870317799523722,-38.34789375594584,2,2,T82,P5888,1.0033854580471182,-2.217955641967234,-1,84.95412699067639,0.09610778100449602,0.40755792483077713
6.420124284551869,28.049379960750226,-82.29438611095892,2,3,T82,P5889,1.0033854580471182,-2.217955641967234,-1,84.95412699067639,0.09610778100449602,0.40755792483077713
11.931051910944651,36.78126869401475,-129.17064462297287,2,4,T82,P5890,1.0033854580471182,-2.217955641967234,-1,84.95412699067639,0.09610778100449602,0.40755792483077713
17.429629229311974,45.520939833559744,-176.04690313498682,2,5,T82,P5891,1.0033854580471182,-2.217955641967234,-1,84.95412699067639,0.09610778100449602,0.40755792483077713
22.573319103277925,53.72143399868087,-219.9933954899999,2,6,T82,P5892,1.0033854580471182,-2.217955641967234,-1,84.95412699067639,0.09610778100449602,0.40755792483077713
28.047936447205675,62.47613382740275,-266.8696540020139,2,7,T82,P5893,1.0033854580471182,-2.217955641967234,-1,84.95412699067639,0.09610778100449602,0.40755792483077713
33.51017126996578,71.23856470555984,-313.7459125140278,2,8,T82,P5894,1.0033854580471182,-2.217955641967234,-1,84.95412699067639,0.09610778100449602,0.40755792483077713
38.619760862819476,79.46034944272793,-357.6924048690409,2,9,T82,P5895,1.0033854580471182,-2.217955641967234,-1,84.95412699067639,0.09610778100449602,0.40755792483077713
44.05797350494203,88.23770937681478,-404.5686633810548,2,10,T82,P5896,1.0033854580471182,-2.217955641967234,-1,84.95412699067639,0.09610778100449602,0.40755792483077713
2.3016586847558815,9.35874388558557,-35.66859462120818,2,1,T83,P5939,2.262420508210977,-1.8095653223769337,1,72.9569651956916,-0.07738991592272548,-0.18608418546832983
-5.3083480880710905,18.58378071373174,-71.21062810948985,3,2,T83,P5940,2.262420508210977,-1.8095653223769337,1,72.9569651956916,-0.07738991592272548,-0.18608418546832983
-11.990573334165369,26.713819712561758,-102.48761757917771,3,3,T83,P5941,2.262420508210977,-1.8095653223769337,1,72.9569651956916,-0.07738991592272548,-0.18608418546832983
-18.659148187198063,34.85505904030076,-133.76460704886557,3,4,T83,P5942,2.262420508210977,-1.8095653223769337,1,72.9569651956916,-0.07738991592272548,-0.18608418546832983
-25.314053873910435,43.007475777870084,-165.04159651855343,4,5,T83,P5943,2.262420508210977,-1.8095653223769337,1,72.9569651956916,-0.07738991592272548,-0.18608418546832983
-31.35209069576552,50.42844381468418,-193.47522330917874,4,6,T83,P5944,2.262420508210977,-1.8095653223769337,1,72.9569651956916,-0.07738991592272548,-0.18608418546832983
-37.37880115411937,57.858613147657806,-221.9088500998041,4,7,T83,P5945,2.262420508210977,-1.8095653223769337,1,72.9569651956916,-0.07738991592272548,-0.18608418546832983
-43.39417122724184,65.2979664897758,-250.3424768904294,4,8,T83,P5946,2.262420508210977,-1.8095653223769337,1,72.9569651956916,-0.07738991592272548,-0.18608418546832983
-49.997963460075695,73.49184203847682,-281.61946636011726,4,9,T83,P5947,2.262420508210977,-1.8095653223769337,1,72.9569651956916,-0.07738991592272548,-0.18608418546832983
-55.98947320088834,80.95042543555982,-310.0530931507426,4,10,T83,P5948,2.262420508210977,-1.8095653223769337,1,72.9569651956916,-0.07738991592272548,-0.18608418546832983
-9.953353520255535,1.067368333259478,23.43585857213767,5,1,T84,P6006,1.647063406280961,-1.86070734872388,-1,94.80771301150519,0.09842788022910742,0.29152323201438146
-11.15184003045231,16.513405710553467,-25.15409077691639,4,2,T84,P6007,1.647063406280961,-1.86070734872388,-1,94.80771301150519,0.09842788022910742,0.29152323201438146
-11.979252420852635,26.960889661411333,-58.02376239539413,3,3,T84,P6008,1.647063406280961,-1.86070734872388,-1,94.80771301150519,0.09842788022910742,0.29152323201438146
-12.746487838721107,36.49895724193564,-88.03520169922164,3,4,T84,P6009,1.647063406280961,-1.86070734872388,-1,94.80771301150519,0.09842788022910742,0.29152323201438146
-13.524878051054646,46.03612097306788,-118.04664100304916,3,5,T84,P6010,1.647063406280961,-1.86070734872388,-1,94.80771301150519,0.09842788022910742,0.29152323201438146
-14.352365061341725,56.026446127176825,-149.48719646420176,3,6,T84,P6011,1.647063406280961,-1.86070734872388,-1,94.80771301150519,0.09842788022910742,0.29152323201438146
-15.192138535777744,66.01574599997491,-180.9277519253544,3,7,T84,P6012,1.647063406280961,-1.86070734872388,-1,94.80771301150519,0.09842788022910742,0.29152323201438146
-16.044197204078678,76.0040054811252,-212.368307386507,3,8,T84,P6013,1.647063406280961,-1.86070734872388,-1,94.80771301150519,0.09842788022910742,0.29152323201438146
-16.86900615515519,85.53726691419753,-242.3797466903345,3,9,T84,P6014,1.647063406280961,-1.86070734872388,-1,94.80771301150519,0.09842788022910742,0.29152323201438146
-17.70496424025408,95.06955716560293,-272.391185994162,3,10,T84,P6015,1.647063406280961,-1.86070734872388,-1,94.80771301150519,0.09842788022910742,0.29152323201438146
6.411777664667113,7.39107535392919,18.992783709141705,1,1,T85,P6061,0.620153891526396,2.3634740210787997,-1,79.7210828459389,0.022818871205494307,-0.3111208785209717
14.369253265001415,13.099155150077483,70.57132796335819,1,2,T85,P6062,0.620153891526396,2.3634740210787997,-1,79.7210828459389,0.022818871205494307,-0.3111208785209717
22.09156245137651,18.655018516793376,120.67619952459705,1,3,T85,P6063,0.620153891526396,2.3634740210787997,-1,79.7210828459389,0.022818871205494307,-0.3111208785209717
30.259711104001354,24.549374566009455,173.72841647179115,1,4,T85,P6064,0.620153891526396,2.3634740210787997,-1,79.7210828459389,0.022818871205494307,-0.3111208785209717
37.96611155015616,30.127283590284502,223.83328803303002,1,5,T85,P6065,0.620153891526396,2.3634740210787997,-1,79.7210828459389,0.022818871205494307,-0.3111208785209717
46.11738231830811,36.04495800770417,276.8855049802241,1,6,T85,P6066,0.620153891526396,2.3634740210787997,-1,79.7210828459389,0.022818871205494307,-0.3111208785209717
53.807811088468476,41.644867136490845,326.990376541463,1,7,T85,P6067,0.620153891526396,2.3634740210787997,-1,79.7210828459389,0.022818871205494307,-0.3111208785209717
61.71630970000482,47.42061320089204,378.5689207956795,1,8,T85,P6068,0.620153891526396,2.3634740210787997,-1,79.7210828459389,0.022818871205494307,-0.3111208785209717
69.61653169208336,53.20767509489217,430.147465049896,1,9,T85,P6069,0.620153891526396,2.3634740210787997,-1,79.7210828459389,0.022818871205494307,-0.3111208785209717
77.50849243576502,59.005997999775396,481.7260093041125,1,10,T85,P6070,0.620153891526396,2.3634740210787997,-1,79.7210828459389,0.022818871205494307,-0.3111208785209717
9.592871562632592,1.8972417182845702,-37.2053334293322,0,1,T86,P6088,0.635551201841527,-1.8380743299059512,-1,83.63436110952789,-0.041731934552562855,-0.10112951603257103
17.823883944058853,7.993586791404932,-68.57545975426126,0,2,T86,P6089,0.635551201841527,-1.8380743299059512,-1,83.63436110952789,-0.041731934552562855,-0.10112951603257103
26.046203323442825,14.101651304584738,-99.94558607919032,0,3,T86,P6090,0.635551201841527,-1.8380743299059512,-1,83.63436110952789,-0.041731934552562855,-0.10112951603257103
34.259813014481026,20.221422862169597,-131.31571240411938,1,4,T86,P6091,0.635551201841527,-1.8380743299059512,-1,83.63436110952789,-0.041731934552562855,-0.10112951603257103
42.46469634854627,26.35288904475118,-162.68583872904838,1,5,T86,P6092,0.635551201841527,-1.8380743299059512,-1,83.63436110952789,-0.041731934552562855,-0.10112951603257103
49.91609472753527,31.937086968924397,-191.20413538807486,1,6,T86,P6093,0.635551201841527,-1.8380743299059512,-1,83.63436110952789,-0.041731934552562855,-0.10112951603257103
57.73225766385466,37.81089548174836,-221.14834688005257,1,7,T86,P6094,0.635551201841527,-1.8380743299059512,-1,83.63436110952789,-0.041731934552562855,-0.10112951603257103
65.54045632928525,43.69528696206078,-251.0925583720303,1,8,T86,P6095,0.635551201841527,-1.8380743299059512,-1,83.63436110952789,-0.041731934552562855,-0.10112951603257103
73.3406158042723,49.59033078354121,-281.0367698640081,1,9,T86,P6096,0.635551201841527,-1.8380743299059512,-1,83.63436110952789,-0.041731934552562855,-0.10112951603257103
81.13278225612302,55.49593587354372,-310.9809813559858,1,10,T86,P6097,0.635551201841527,-1.8380743299059512,-1,83.63436110952789,-0.041731934552562855,-0.10112951603257103
7.053075965185749,6.408081239962254,-62.63876553410071,1,1,T87,P6136,0.8973562047684602,-1.3579601431546016,-1,94.62745598467285,-0.015221417930483483,-0.45558345462259764
13.35784911446925,14.339000079323242,-81.03306407300636,1,2,T87,P6137,0.8973562047684602,-1.3579601431546016,-1,94.62745598467285,-0.015221417930483483,-0.45558345462259764
19.20345826194081,21.710430222222683,-98.1134841448473,1,3,T87,P6138,0.8973562047684602,-1.3579601431546016,-1,94.62745598467285,-0.015221417930483483,-0.45558345462259764
25.489164378447192,29.656469331720874,-116.50778268375295,1,4,T87,P6139,0.8973562047684602,-1.3579601431546016,-1,94.62745598467285,-0.015221417930483483,-0.45558345462259764
31.317001062349803,37.04195836376137,-133.5882027555939,1,5,T87,P6140,0.8973562047684602,-1.3579601431546016,-1,94.62745598467285,-0.015221417930483483,-0.45558345462259764
37.13634350797558,44.43414221950866,-150.66862282743486,1,6,T87,P6141,0.8973562047684602,-1.3579601431546016,-1,94.62745598467285,-0.015221417930483483,-0.45558345462259764
43.393735510482486,52.402497397317745,-169.06292136634048,1,7,T87,P6142,0.8973562047684602,-1.3579601431546016,-1,94.62745598467285,-0.015221417930483483,-0.45558345462259764
49.19525557943209,59.80867681360397,-186.14334143818144,1,8,T87,P6143,0.8973562047684602,-1.3579601431546016,-1,94.62745598467285,-0.015221417930483483,-0.45558345462259764
55.43349071983358,67.79203828816546,-204.53763997708703,1,9,T87,P6144,0.8973562047684602,-1.3579601431546016,-1,94.62745598467285,-0.015221417930483483,-0.45558345462259764
61.2172563024347,75.21209114122226,-221.61806004892802,1,10,T87,P6145,0.8973562047684602,-1.3579601431546016,-1,94.62745598467285,-0.015221417930483483,-0.45558345462259764
-8.721498549574045,4.667558575198399,-3.5960934905924615,5,1,T88,P6147,2.177974404068584,1.9471674733453779,-1,68.06817682354213,0.04492837837822583,-0.3383919196339783
-14.48521966719093,12.922307035279069,30.967447621185105,4,2,T88,P6148,2.177974404068584,1.9471674733453779,-1,68.06817682354213,0.04492837837822583,-0.3383919196339783
-20.022172250625573,20.823744050905486,64.0908411866386,4,3,T88,P6149,2.177974404068584,1.9471674733453779,-1,68.06817682354213,0.04492837837822583,-0.3383919196339783
-25.813721754190823,29.058991939017005,98.65438229841617,4,4,T88,P6150,2.177974404068584,1.9471674733453779,-1,68.06817682354213,0.04492837837822583,-0.3383919196339783
-31.377223485692724,36.941757907046075,131.7777758638697,4,5,T88,P6151,2.177974404068584,1.9471674733453779,-1,68.06817682354213,0.04492837837822583,-0.3383919196339783
-36.95375534320176,44.81531131483673,164.90116942932318,4,6,T88,P6152,2.177974404068584,1.9471674733453779,-1,68.06817682354213,0.04492837837822583,-0.3383919196339783
-42.78655596039857,53.02139383884807,199.4647105411007,4,7,T88,P6153,2.177974404068584,1.9471674733453779,-1,68.06817682354213,0.04492837837822583,-0.3383919196339783
-48.38954294141223,60.876143211916215,232.58810410655423,4,8,T88,P6154,2.177974404068584,1.9471674733453779,-1,68.06817682354213,0.04492837837822583,-0.3383919196339783
-54.005513656255054,68.72161475626397,265.7114976720077,4,9,T88,P6155,2.177974404068584,1.9471674733453779,-1,68.06817682354213,0.04492837837822583,-0.3383919196339783
-59.879418517513805,76.89832528750901,300.27503878378525,4,10,T88,P6156,2.177974404068584,1.9471674733453779,-1,68.06817682354213,0.04492837837822583,-0.3383919196339783
7.944514365755881,-5.930246626942453,30.70487388034266,10,1,T89,P6175,-0.5169702833938019,2.0542226353783417,1,73.4982431256822,-0.012210324314316123,-0.07034049519979013
16.484946920507625,-10.812300530896927,68.44379728066434,10,2,T89,P6176,-0.5169702833938019,2.0542226353783417,1,73.4982431256822,-0.012210324314316123,-0.07034049519979013
25.017768445237095,-15.707644785441119,106.18272068098601,10,3,T89,P6177,-0.5169702833938019,2.0542226353783417,1,73.4982431256822,-0.012210324314316123,-0.07034049519979013
33.870706919286775,-20.80530936924255,145.37314113516624,10,4,T89,P6178,-0.5169702833938019,2.0542226353783417,1,73.4982431256822,-0.012210324314316123,-0.07034049519979013
42.71537332814942,-25.91731288549717,184.56356158934645,10,5,T89,P6179,-0.5169702833938019,2.0542226353783417,1,73.4982431256822,-0.012210324314316123,-0.07034049519979013
51.22464665788781,-30.85347596456863,222.30248498966807,10,6,T89,P6180,-0.5169702833938019,2.0542226353783417,1,73.4982431256822,-0.012210324314316123,-0.07034049519979013
59.72622475489578,-35.802880818069234,260.0414083899897,10,7,T89,P6181,-0.5169702833938019,2.0542226353783417,1,73.4982431256822,-0.012210324314316123,-0.07034049519979013
68.22008701289614,-40.76551544954259,297.78033179031144,10,8,T89,P6182,-0.5169702833938019,2.0542226353783417,1,73.4982431256822,-0.012210324314316123,-0.07034049519979013
77.03245708389937,-45.932994289938975,336.9707522444917,10,9,T89,P6183,-0.5169702833938019,2.0542226353783417,1,73.4982431256822,-0.012210324314316123,-0.07034049519979013
85.83644201340343,-51.114746232605164,376.1611726986719,10,10,T89,P6184,-0.5169702833938019,2.0542226353783417,1,73.4982431256822,-0.012210324314316123,-0.07034049519979013
9.157118245686084,4.246611522098027,-3.59673105599322,0,1,T90,P6202,-0.9742202757065126,-1.9763738220392875,-1,76.32791460112918,0.09960853438389505,0.021771872881993337
17.883180469642,-8.56310184592611,-58.448955325822475,11,2,T90,P6203,-0.9742202757065126,-1.9763738220392875,-1,76.32791460112918,0.09960853438389505,0.021771872881993337
23.871104435022684,-17.315724629966557,-95.97942456307409,10,3,T90,P6204,-0.9742202757065126,-1.9763738220392875,-1,76.32791460112918,0.09960853438389505,0.021771872881993337
29.410967206775876,-25.38646992268956,-130.6229346282294,10,4,T90,P6205,-0.9742202757065126,-1.9763738220392875,-1,76.32791460112918,0.09960853438389505,0.021771872881993337
34.9628637164057,-33.44894189201964,-165.26644469338473,10,5,T90,P6206,-0.9742202757065126,-1.9763738220392875,-1,76.32791460112918,0.09960853438389505,0.021771872881993337
40.526781608413465,-41.50312259528577,-199.90995475854007,10,6,T90,P6207,-0.9742202757065126,-1.9763738220392875,-1,76.32791460112918,0.09960853438389505,0.021771872881993337
46.102708500549035,-49.548994108267586,-234.55346482369535,10,7,T90,P6208,-0.9742202757065126,-1.9763738220392875,-1,76.32791460112918,0.09960853438389505,0.021771872881993337
51.69063198383706,-57.58653852523907,-269.1969748888507,10,8,T90,P6209,-0.9742202757065126,-1.9763738220392875,-1,76.32791460112918,0.09960853438389505,0.021771872881993337
57.29053962260242,-65.61573795900375,-303.840484954006,10,9,T90,P6210,-0.9742202757065126,-1.9763738220392875,-1,76.32791460112918,0.09960853438389505,0.021771872881993337
62.90241895450115,-73.63657454093625,-338.48399501916134,10,10,T90,P6211,-0.9742202757065126,-1.9763738220392875,-1,76.32791460112918,0.09960853438389505,0.021771872881993337
-7.903370757531028,6.049355746753674,-42.08601449026543,4,1,T91,P6212,2.3138755157936117,-1.6100915108002916,1,74.41870518549763,0.017347444477630036,-0.18545092469141755
-14.129437369129306,12.856733822524781,-64.24217639249946,4,2,T91,P6213,2.3138755157936117,-1.6100915108002916,1,74.41870518549763,0.017347444477630036,-0.18545092469141755
-20.733889849832746,20.09938415145664,-87.78309841362312,4,3,T91,P6214,2.3138755157936117,-1.6100915108002916,1,74.41870518549763,0.017347444477630036,-0.18545092469141755
-27.327200070170377,27.352179246827667,-111.32402043474679,4,4,T91,P6215,2.3138755157936117,-1.6100915108002916,1,74.41870518549763,0.017347444477630036,-0.18545092469141755
-33.52252943446787,34.187542864544774,-133.48018233698082,4,5,T91,P6216,2.3138755157936117,-1.6100915108002916,1,74.41870518549763,0.017347444477630036,-0.18545092469141755
-40.48048553979746,41.88799569160656,-158.40586447699414,4,6,T91,P6217,2.3138755157936117,-1.6100915108002916,1,74.41870518549763,0.017347444477630036,-0.18545092469141755
-46.65484168610962,48.742310237722705,-180.56202637922814,4,7,T91,P6218,2.3138755157936117,-1.6100915108002916,1,74.41870518549763,0.017347444477630036,-0.18545092469141755
-53.20427783475434,56.03474895819268,-204.1029484003518,4,8,T91,P6219,2.3138755157936117,-1.6100915108002916,1,74.41870518549763,0.017347444477630036,-0.18545092469141755
-59.7424952460897,63.33724780715944,-227.64387042147547,4,9,T91,P6220,2.3138755157936117,-1.6100915108002916,1,74.41870518549763,0.017347444477630036,-0.18545092469141755
-65.88590317437409,70.21931441140651,-249.8000323237095,4,10,T91,P6221,2.3138755157936117,-1.6100915108002916,1,74.41870518549763,0.017347444477630036,-0.18545092469141755
3.5936443582779454,9.016076288006083,-5.792473823407271,2,1,T92,P6223,1.240867941582402,-2.0288338232021546,-1,84.93157424909214,-0.004852827778339286,0.3043286501252537
6.715991167362809,18.193527886104977,-42.01781265933991,2,2,T92,P6224,1.240867941582402,-2.0288338232021546,-1,84.93157424909214,-0.004852827778339286,0.3043286501252537
9.826183248368967,27.375105781591916,-78.24315149527254,2,3,T92,P6225,1.240867941582402,-2.0288338232021546,-1,84.93157424909214,-0.004852827778339286,0.3043286501252537
12.924150105946874,36.5608158129936,-114.4684903312052,2,4,T92,P6226,1.240867941582402,-2.0288338232021546,-1,84.93157424909214,-0.004852827778339286,0.3043286501252537
16.00995132171245,45.750619852712084,-150.69382916713784,2,5,T92,P6227,1.240867941582402,-2.0288338232021546,-1,84.93157424909214,-0.004852827778339286,0.3043286501252537
19.08351638506198,54.944523552066634,-186.9191680030705,2,6,T92,P6228,1.240867941582402,-2.0288338232021546,-1,84.93157424909214,-0.004852827778339286,0.3043286501252537
