Source,Target,weight
7740,5161,0
7740,5281,0
7740,5311,0
7740,5371,0
7740,5411,0
7740,5441,0
7740,5451,0
7740,5511,0
7740,5531,0
7740,5551,0
7740,5661,0
7740,5671,0
7740,5701,0
7740,6141,0
7740,6531,0
7740,6811,0
7740,6881,0
7740,7101,0
7740,7251,0
7740,7331,0
7740,7361,0
7740,7571,0
7740,7741,1
7740,7831,0
7740,8571,0
7740,8651,0
7740,8841,0
7740,9441,0
7740,9661,0
7740,9821,0
7740,9851,0
7740,9881,0
7750,171,0
7750,361,0
7750,851,0
7750,951,0
7750,1011,0
7750,1061,0
7750,1101,0
7750,1111,0
7750,1121,0
7750,1241,0
7750,1331,0
7750,1641,0
7750,2131,0
7750,2371,0
7750,2401,0
7750,2451,0
7750,2481,0
7750,2871,0
7750,2891,0
7750,3081,0
7750,3241,0
7750,3341,0
7750,3481,0
7750,3581,0
7750,4031,0
7750,4091,0
7750,4231,0
7750,4241,0
7750,4341,0
7750,4471,0
7750,4541,0
7750,4561,0
7750,4571,0
7750,4601,0
7750,4741,0
7750,4891,0
7750,5021,0
7750,5081,0
7750,5381,0
7750,5541,0
7750,5711,0
7750,5721,0
7750,5801,0
7750,5831,0
7750,5891,0
7750,6081,0
7750,6451,0
7750,6511,0
7750,6661,0
7750,7451,0
7750,7591,0
7750,7691,0
7750,7751,1
7750,8111,0
7750,8131,0
7750,8151,0
7750,8191,0
7750,8411,0
7750,8431,0
7750,8481,0
7750,8491,0
7750,8771,0
7750,9071,0
7750,9261,0
7750,9371,0
7750,9771,0
7760,51,0
7760,91,0
7760,151,0
7760,461,0
7760,601,0
7760,691,0
7760,1501,0
7760,1571,0
7760,2001,0
7760,2091,0
7760,2141,0
7760,2581,0
7760,2781,0
7760,2951,0
7760,3041,0
7760,3061,0
7760,3071,0
7760,3151,0
7760,3231,0
7760,3471,0
7760,3541,0
7760,3631,0
7760,3651,0
7760,3801,0
7760,3871,0
7760,3881,0
7760,3901,0
7760,4171,0
7760,4481,0
7760,4661,0
7760,4731,0
7760,4851,0
7760,5151,0
7760,5431,0
7760,6021,0
7760,6241,0
7760,6291,0
7760,6491,0
7760,6521,0
7760,6921,0
7760,7041,0
7760,7291,0
7760,7551,0
7760,7621,0
7760,7761,1
7760,7971,0
7760,8001,0
7760,8081,0
7760,8251,0
7760,8321,0
7760,8471,0
7760,8621,0
7760,8671,0
7760,8701,0
7760,9041,0
7760,9211,0
7760,9221,0
7760,9311,0
7760,9381,0
7760,9471,0
7760,9671,0
7760,9911,0
7770,161,0
7770,251,0
7770,321,0
7770,371,0
7770,401,0
7770,671,0
7770,1001,0
7770,1031,0
7770,1311,0
7770,1461,0
7770,1471,0
7770,1521,0
7770,1801,0
7770,1831,0
7770,1931,0
7770,1971,0
7770,2211,0
7770,2321,0
7770,2431,0
7770,2591,0
7770,2691,0
7770,2791,0
7770,2811,0
7770,3161,0
7770,3351,0
7770,3381,0
7770,3441,0
7770,3861,0
7770,4071,0
7770,4121,0
7770,4201,0
7770,4291,0
7770,4331,0
7770,4371,0
7770,4411,0
7770,4441,0
7770,4591,0
7770,4621,0
7770,4641,0
7770,5041,0
7770,5591,0
7770,5611,0
7770,5641,0
7770,5751,0
7770,6011,0
7770,6121,0
7770,6181,0
7770,6301,0
7770,6471,0
7770,6611,0
7770,6801,0
7770,6961,0
7770,6981,0
7770,7161,0
7770,7461,0
7770,7471,0
7770,7561,0
7770,7651,0
7770,7701,0
7770,7721,0
7770,7771,1
7770,7981,0
7770,7991,0
7770,8011,0
7770,8221,0
7770,8361,0
7770,8581,0
7770,8731,0
7770,9461,0
7770,9511,0
7770,9611,0
7770,9621,0
7780,1,0
7780,11,0
7780,71,0
7780,591,0
7780,611,0
7780,791,0
7780,961,0
7780,1041,0
7780,1091,0
7780,1651,0
7780,1681,0
7780,1701,0
7780,2101,0
7780,2281,0
7780,2601,0
7780,2841,0
7780,2911,0
7780,2931,0
7780,2971,0
7780,3011,0
7780,3781,0
7780,3921,0
7780,4041,0
7780,4181,0
7780,4191,0
7780,4321,0
7780,4751,0
7780,4871,0
7780,4981,0
7780,5421,0
7780,5491,0
7780,5561,0
7780,5581,0
7780,5871,0
7780,5951,0
7780,6401,0
7780,6751,0
7780,6861,0
7780,7321,0
7780,7511,0
7780,7581,0
7780,7781,1
7780,7911,0
7780,8091,0
7780,8341,0
7780,8501,0
7780,8551,0
7780,8631,0
7780,8641,0
7780,8711,0
7780,8861,0
7780,9001,0
7780,9031,0
7780,9201,0
7780,9561,0
7780,9741,0
7780,9781,0
7790,161,0
7790,251,0
7790,331,0
7790,371,0
7790,401,0
7790,501,0
7790,661,0
7790,671,0
7790,921,0
7790,1031,0
7790,1131,0
7790,1311,0
7790,1461,0
7790,1791,0
7790,1801,0
7790,1931,0
7790,2021,0
7790,2341,0
7790,2491,0
7790,2691,0
7790,2811,0
7790,2831,0
7790,2881,0
7790,3161,0
7790,3181,0
7790,3271,0
7790,3381,0
7790,3441,0
7790,3601,0
7790,3961,0
7790,4061,0
7790,4071,0
7790,4121,0
7790,4251,0
7790,4371,0
7790,4411,0
7790,4501,0
7790,4591,0
7790,4641,0
7790,4771,0
7790,4991,0
7790,5041,0
7790,5271,0
7790,5591,0
7790,5611,0
7790,5621,0
7790,5751,0
7790,6011,0
7790,6181,0
7790,6411,0
7790,6611,0
7790,6911,0
7790,6981,0
7790,7461,0
7790,7471,0
7790,7561,0
7790,7631,0
7790,7701,0
7790,7731,0
7790,7771,0
7790,7791,1
7790,7981,0
7790,7991,0
7790,8011,0
7790,8021,0
7790,8071,0
7790,8201,0
7790,8331,0
7790,8361,0
7790,8531,0
7790,8581,0
7790,8731,0
7790,9511,0
7790,9611,0
7800,111,0
7800,121,0
7800,131,0
7800,141,0
7800,391,0
7800,991,0
7800,1071,0
7800,1541,0
7800,1591,0
7800,1601,0
7800,2041,0
7800,2171,0
7800,2441,0
7800,2611,0
7800,2771,0
7800,2851,0
7800,3281,0
7800,3701,0
7800,3841,0
7800,4381,0
7800,4461,0
7800,4711,0
7800,4781,0
7800,4841,0
7800,5051,0
7800,5241,0
7800,5461,0
7800,5481,0
7800,5841,0
7800,5961,0
7800,6061,0
7800,6341,0
7800,6431,0
7800,6691,0
7800,6941,0
7800,7001,0
7800,7051,0
7800,7391,0
7800,7411,0
7800,7491,0
7800,7801,1
7800,7861,0
7800,8291,0
7800,8351,0
7800,8851,0
7800,9341,0
7800,9401,0
7800,9531,0
7800,9841,0
7800,9931,0
7800,9971,0
7800,9991,0
7810,111,0
7810,141,0
7810,301,0
7810,591,0
7810,791,0
7810,991,0
7810,1051,0
7810,1071,0
7810,1351,0
7810,1681,0
7810,1691,0
7810,1701,0
7810,2041,0
7810,2171,0
7810,2281,0
7810,2611,0
7810,2771,0
7810,2851,0
7810,2931,0
7810,2941,0
7810,2971,0
7810,3291,0
7810,3531,0
7810,3741,0
7810,3781,0
7810,4281,0
7810,4321,0
7810,4461,0
7810,4711,0
7810,4781,0
7810,4841,0
7810,4871,0
7810,5461,0
7810,5481,0
7810,5491,0
7810,5521,0
7810,5561,0
7810,5581,0
7810,5841,0
7810,5951,0
7810,5961,0
7810,5971,0
7810,6001,0
7810,6151,0
7810,6341,0
7810,6371,0
7810,6601,0
7810,7051,0
7810,7061,0
7810,7311,0
7810,7411,0
7810,7491,0
7810,7681,0
7810,7811,1
7810,7861,0
7810,8091,0
7810,8291,0
7810,8351,0
7810,8641,0
7810,8951,0
7810,9031,0
7810,9741,0
7810,9781,0
7810,9941,0
7820,261,0
7820,271,0
7820,431,0
7820,741,0
7820,841,0
7820,861,0
7820,871,0
7820,941,0
7820,1171,0
7820,1231,0
7820,1261,0
7820,1361,0
7820,1391,0
7820,1551,0
7820,1561,0
7820,1581,0
7820,1661,0
7820,1711,0
7820,1761,0
7820,1941,0
7820,1981,0
7820,2271,0
7820,2681,0
7820,2701,0
7820,2751,0
7820,2901,0
7820,3171,0
7820,3451,0
7820,3571,0
7820,3821,0
7820,3931,0
7820,3991,0
7820,4141,0
7820,4161,0
7820,4271,0
7820,4551,0
7820,5071,0
7820,5571,0
7820,5631,0
7820,5731,0
7820,5931,0
7820,6031,0
7820,6071,0
7820,6271,0
7820,7151,0
7820,7261,0
7820,7281,0
7820,7341,0
7820,7821,1
7820,7881,0
7820,7921,0
7820,8031,0
7820,8211,0
7820,8381,0
7820,8821,0
7820,9081,0
7820,9191,0
7820,9241,0
7820,9251,0
7820,9651,0
7820,9761,0
7820,9871,0
7830,41,0
7830,191,0
7830,451,0
7830,731,0
7830,751,0
7830,1151,0
7830,1271,0
7830,1411,0
7830,1481,0
7830,1511,0
7830,1721,0
7830,1871,0
7830,1901,0
7830,2421,0
7830,2541,0
7830,2561,0
7830,2741,0
7830,3111,0
7830,3301,0
7830,3551,0
7830,3661,0
7830,3711,0
7830,3791,0
7830,3981,0
7830,4301,0
7830,4311,0
7830,4391,0
7830,4761,0
7830,4951,0
7830,5011,0
7830,5161,0
7830,5371,0
7830,5411,0
7830,5441,0
7830,5451,0
7830,5511,0
7830,5531,0
7830,5551,0
7830,5661,0
7830,5671,0
7830,5701,0
7830,6141,0
7830,6531,0
7830,6811,0
7830,6881,0
7830,6891,0
7830,7101,0
7830,7231,0
7830,7251,0
7830,7361,0
7830,7571,0
7830,7671,0
7830,7741,0
7830,7831,1
7830,7841,0
7830,8401,0
7830,8571,0
7830,8651,0
7830,8681,0
7830,8841,0
7830,9161,0
7830,9441,0
7830,9551,0
7830,9661,0
7830,9731,0
7830,9821,0
7830,9881,0
7840,21,0
7840,191,0
7840,231,0
7840,451,0
7840,491,0
7840,731,0
7840,751,0
7840,831,0
7840,911,0
7840,1211,0
7840,1341,0
7840,1401,0
7840,1411,0
7840,1481,0
7840,1491,0
7840,1511,0
7840,1901,0
7840,1951,0
7840,2181,0
7840,2741,0
7840,2921,0
7840,3111,0
7840,3421,0
7840,3551,0
7840,3661,0
7840,3711,0
7840,3981,0
7840,4021,0
7840,4451,0
7840,4761,0
7840,4951,0
7840,5121,0
7840,5141,0
7840,5301,0
7840,5341,0
7840,5371,0
7840,5501,0
7840,5531,0
7840,5661,0
7840,5671,0
7840,5701,0
7840,5941,0
7840,6141,0
7840,6211,0
7840,6881,0
7840,6891,0
7840,7031,0
7840,7081,0
7840,7231,0
7840,7351,0
7840,7361,0
7840,7401,0
7840,7671,0
7840,7831,0
7840,7841,1
7840,8121,0
7840,8141,0
7840,8401,0
7840,8421,0
7840,8651,0
7840,8681,0
7840,8691,0
7840,8741,0
7840,8901,0
7840,9161,0
7840,9441,0
7840,9521,0
7840,9551,0
7840,9731,0
7840,9751,0
7840,9821,0
7850,21,0
7850,231,0
7850,281,0
7850,441,0
7850,491,0
7850,581,0
7850,781,0
7850,831,0
7850,891,0
7850,911,0
7850,1211,0
7850,1341,0
7850,1401,0
7850,1491,0
7850,1631,0
7850,1731,0
7850,1951,0
7850,2121,0
7850,2181,0
7850,2221,0
7850,2231,0
7850,2391,0
7850,2471,0
7850,2641,0
7850,2921,0
7850,2981,0
7850,3211,0
7850,3251,0
7850,3321,0
7850,3401,0
7850,3421,0
7850,3611,0
7850,3621,0
7850,3761,0
7850,3811,0
7850,4451,0
7850,4611,0
7850,5121,0
7850,5141,0
7850,5301,0
7850,5331,0
7850,5341,0
7850,5501,0
7850,5781,0
7850,5881,0
7850,5991,0
7850,6041,0
7850,6251,0
7850,6331,0
7850,6541,0
7850,6591,0
7850,7031,0
7850,7201,0
7850,7351,0
7850,7371,0
7850,7401,0
7850,7501,0
7850,7851,1
7850,8121,0
7850,8161,0
7850,8421,0
7850,8901,0
7850,8981,0
7850,9391,0
7850,9431,0
7850,9521,0
7850,9691,0
7850,9801,0
7850,9811,0
7850,9861,0
7860,111,0
7860,141,0
7860,301,0
7860,591,0
7860,791,0
7860,991,0
7860,1051,0
7860,1071,0
7860,1351,0
7860,1681,0
7860,1691,0
7860,1701,0
7860,2041,0
7860,2171,0
7860,2281,0
7860,2611,0
7860,2771,0
7860,2851,0
7860,2931,0
7860,2941,0
7860,2971,0
7860,3291,0
7860,3531,0
7860,3741,0
7860,3781,0
7860,4281,0
7860,4461,0
7860,4711,0
7860,4781,0
7860,4841,0
7860,4871,0
7860,5461,0
7860,5481,0
7860,5491,0
7860,5521,0
7860,5581,0
7860,5841,0
7860,5951,0
7860,5961,0
7860,5971,0
7860,6001,0
7860,6151,0
7860,6341,0
7860,6371,0
7860,6601,0
7860,7051,0
7860,7061,0
7860,7311,0
7860,7411,0
7860,7491,0
7860,7681,0
7860,7811,0
7860,7861,1
7860,8291,0
7860,8351,0
7860,8641,0
7860,8951,0
7860,9031,0
7860,9741,0
7860,9781,0
7860,9941,0
7870,181,0
7870,651,0
7870,761,0
7870,821,0
7870,901,0
7870,1141,0
7870,1301,0
7870,1741,0
7870,2301,0
7870,2381,0
7870,2551,0
7870,2621,0
7870,2861,0
7870,3101,0
7870,3411,0
7870,3851,0
7870,4351,0
7870,4651,0
7870,4691,0
7870,4701,0
7870,4881,0
7870,4911,0
7870,4931,0
7870,5031,0
7870,5061,0
7870,5101,0
7870,5111,0
7870,5211,0
7870,5811,0
7870,5821,0
7870,5901,0
7870,5911,0
7870,6281,0
7870,6351,0
7870,6361,0
7870,6391,0
7870,6421,0
7870,6631,0
7870,6701,0
7870,6841,0
7870,7071,0
7870,7091,0
7870,7121,0
7870,7271,0
7870,7301,0
7870,7441,0
7870,7481,0
7870,7521,0
7870,7601,0
7870,7611,0
7870,7641,0
7870,7661,0
7870,7871,1
7870,7891,0
7870,7901,0
7870,8051,0
7870,8311,0
7870,8561,0
7870,8611,0
7870,8721,0
7870,8781,0
7870,8791,0
7870,8811,0
7870,8891,0
7870,9151,0
7870,9271,0
7870,9291,0
7870,9641,0
7870,9791,0
7880,261,0
7880,341,0
7880,381,0
7880,641,0
7880,801,0
7880,811,0
7880,861,0
7880,871,0
7880,941,0
7880,1081,0
7880,1171,0
7880,1321,0
7880,1361,0
7880,1391,0
7880,1661,0
7880,1761,0
7880,1941,0
7880,2071,0
7880,2111,0
7880,2501,0
7880,2681,0
7880,2701,0
7880,2751,0
7880,2901,0
7880,3121,0
7880,3171,0
7880,3371,0
7880,3451,0
7880,3571,0
7880,3671,0
7880,3751,0
7880,3931,0
7880,3971,0
7880,4001,0
7880,4081,0
7880,4161,0
7880,4261,0
7880,4401,0
7880,4551,0
7880,4901,0
7880,4961,0
7880,5071,0
7880,5471,0
7880,5631,0
7880,5731,0
7880,6201,0
7880,6231,0
7880,6581,0
7880,6721,0
7880,6741,0
7880,6791,0
7880,7151,0
7880,7191,0
7880,7281,0
7880,7881,1
7880,8031,0
7880,8181,0
7880,8211,0
7880,8381,0
7880,8441,0
7880,8591,0
7880,8821,0
7880,8831,0
7880,8991,0
7880,9021,0
7880,9061,0
7880,9081,0
7880,9301,0
7880,9361,0
7880,9721,0
7880,9761,0
7880,9901,0
7890,81,0
7890,181,0
7890,211,0
7890,771,0
7890,981,0
7890,1741,0
7890,1891,0
7890,2301,0
7890,2381,0
7890,2551,0
7890,2621,0
7890,2861,0
7890,3091,0
7890,3101,0
7890,3311,0
7890,4151,0
7890,4821,0
7890,4911,0
7890,5061,0
7890,5111,0
7890,5691,0
7890,5811,0
7890,5821,0
7890,6281,0
7890,6311,0
7890,6391,0
7890,6421,0
7890,6631,0
7890,6701,0
7890,6841,0
7890,7011,0
7890,7021,0
7890,7071,0
7890,7121,0
7890,7481,0
7890,7521,0
7890,7531,0
7890,7611,0
7890,7871,0
7890,7891,1
7890,7941,0
7890,8051,0
7890,8451,0
7890,8561,0
7890,8721,0
7890,8781,0
7890,8811,0
7890,8891,0
7890,9271,0
7890,9291,0
7890,9421,0
7890,9641,0
7890,9711,0
7890,9831,0
7900,181,0
7900,651,0
7900,761,0
7900,821,0
7900,901,0
7900,1141,0
7900,1301,0
7900,1741,0
7900,2261,0
7900,2621,0
7900,2861,0
7900,2961,0
7900,3101,0
7900,3221,0
7900,3411,0
7900,3851,0
7900,4221,0
7900,4351,0
7900,4651,0
7900,4691,0
7900,4701,0
7900,4881,0
7900,4931,0
7900,5031,0
7900,5061,0
7900,5101,0
7900,5211,0
7900,5791,0
7900,5901,0
7900,5911,0
7900,6351,0
7900,6361,0
7900,6391,0
7900,6631,0
7900,6701,0
7900,7071,0
7900,7091,0
7900,7121,0
7900,7271,0
7900,7301,0
7900,7441,0
7900,7481,0
7900,7601,0
7900,7611,0
7900,7641,0
7900,7661,0
7900,7871,0
7900,7901,1
7900,8311,0
7900,8611,0
7900,8791,0
7900,8811,0
7900,9011,0
7900,9121,0
7900,9151,0
7900,9591,0
7900,9791,0
7910,1,0
7910,71,0
7910,311,0
7910,531,0
7910,611,0
7910,931,0
7910,961,0
7910,1041,0
7910,1091,0
7910,1201,0
7910,1431,0
7910,1581,0
7910,1981,0
7910,2101,0
7910,2271,0
7910,2511,0
7910,2601,0
7910,2841,0
7910,2911,0
7910,3891,0
7910,3921,0
7910,4041,0
7910,4181,0
7910,4191,0
7910,4631,0
7910,4751,0
7910,4981,0
7910,5171,0
7910,5361,0
7910,5421,0
7910,5861,0
7910,5871,0
7910,6031,0
7910,6071,0
7910,6271,0
7910,6401,0
7910,6751,0
7910,7321,0
7910,7581,0
7910,7781,0
7910,7911,1
7910,8341,0
7910,8501,0
7910,8631,0
7910,8711,0
7910,8861,0
7910,9001,0
7910,9191,0
7910,9251,0
7910,9871,0
7920,261,0
7920,271,0
7920,311,0
7920,431,0
7920,531,0
7920,741,0
7920,841,0
7920,871,0
7920,931,0
7920,941,0
7920,1171,0
7920,1201,0
7920,1231,0
7920,1261,0
7920,1391,0
7920,1431,0
7920,1551,0
7920,1561,0
7920,1581,0
7920,1661,0
7920,1711,0
7920,1981,0
7920,2271,0
7920,2511,0
7920,2901,0
7920,3171,0
7920,3451,0
7920,3571,0
7920,3821,0
7920,3891,0
7920,3991,0
7920,4141,0
7920,4271,0
7920,4551,0
7920,4631,0
7920,5071,0
7920,5171,0
7920,5361,0
7920,5421,0
7920,5571,0
7920,5861,0
7920,5931,0
7920,6031,0
7920,6071,0
7920,6271,0
7920,7151,0
7920,7261,0
7920,7281,0
7920,7341,0
7920,7581,0
7920,7821,0
7920,7921,1
7920,8341,0
7920,8381,0
7920,8501,0
7920,8631,0
7920,8711,0
7920,9191,0
7920,9241,0
7920,9251,0
7920,9651,0
7920,9761,0
7920,9871,0
7930,121,0
7930,131,0
7930,241,0
7930,351,0
7930,411,0
7930,421,0
7930,471,0
7930,541,0
7930,561,0
7930,761,0
7930,901,0
7930,1541,0
7930,1601,0
7930,2261,0
7930,2361,0
7930,2661,0
7930,2961,0
7930,2991,0
7930,3021,0
7930,3051,0
7930,3221,0
7930,3281,0
7930,3411,0
7930,3431,0
7930,3461,0
7930,4221,0
7930,4351,0
7930,4381,0
7930,4651,0
7930,4681,0
7930,4701,0
7930,4811,0
7930,4881,0
7930,4931,0
7930,5051,0
7930,5131,0
7930,5651,0
7930,5761,0
7930,5791,0
7930,5901,0
7930,6351,0
7930,6361,0
7930,6561,0
7930,6571,0
7930,6851,0
7930,6931,0
7930,6941,0
7930,7001,0
7930,7171,0
7930,7391,0
7930,7441,0
7930,7541,0
7930,7601,0
7930,7901,0
7930,7931,1
7930,8371,0
7930,8611,0
7930,8791,0
7930,8801,0
7930,8881,0
7930,9011,0
7930,9121,0
7930,9151,0
7930,9341,0
7930,9401,0
7930,9581,0
7930,9591,0
7930,9971,0
7930,9991,0
7940,81,0
7940,181,0
7940,211,0
7940,631,0
7940,771,0
7940,981,0
7940,1741,0
7940,1891,0
7940,1991,0
7940,2301,0
7940,2381,0
7940,2551,0
7940,2621,0
7940,2861,0
7940,3091,0
7940,3311,0
7940,4151,0
7940,4821,0
7940,4911,0
7940,5061,0
7940,5111,0
7940,5321,0
7940,5401,0
7940,5691,0
7940,5811,0
7940,5821,0
7940,6111,0
7940,6281,0
7940,6311,0
7940,6391,0
7940,6421,0
7940,6631,0
7940,6701,0
7940,6841,0
7940,7011,0
7940,7021,0
7940,7121,0
7940,7521,0
7940,7531,0
7940,7611,0
7940,7891,0
7940,7941,1
7940,7951,0
7940,8051,0
7940,8451,0
7940,8561,0
7940,8661,0
7940,8721,0
7940,8781,0
7940,8811,0
7940,8891,0
7940,9271,0
7940,9291,0
7940,9421,0
7940,9641,0
7940,9711,0
7940,9831,0
7950,81,0
7950,211,0
7950,631,0
7950,771,0
7950,981,0
7950,1021,0
7950,1371,0
7950,1441,0
7950,1621,0
7950,1821,0
7950,1861,0
7950,1891,0
7950,1991,0
7950,2251,0
7950,2291,0
7950,2541,0
7950,2561,0
7950,3091,0
7950,3311,0
7950,3361,0
7950,4101,0
7950,4111,0
7950,4131,0
7950,4151,0
7950,4721,0
7950,4821,0
7950,5011,0
7950,5161,0
7950,5281,0
7950,5311,0
7950,5321,0
7950,5401,0
7950,5411,0
7950,5691,0
7950,6111,0
7950,6311,0
7950,6421,0
7950,6811,0
7950,7011,0
7950,7021,0
7950,7331,0
7950,7531,0
7950,7571,0
7950,7941,0
7950,7951,1
7950,8451,0
7950,8661,0
7950,9421,0
7950,9701,0
7950,9711,0
7950,9831,0
7950,9851,0
7960,61,0
7960,201,0
7960,221,0
7960,511,0
7960,571,0
7960,1221,0
7960,1421,0
7960,1811,0
7960,1911,0
7960,2061,0
7960,2081,0
7960,2311,0
7960,2531,0
7960,2801,0
7960,3261,0
7960,3331,0
7960,3641,0
7960,3691,0
7960,3731,0
7960,3911,0
7960,4051,0
7960,4511,0
7960,4531,0
7960,4791,0
7960,4801,0
7960,4861,0
7960,5191,0
7960,5251,0
7960,5351,0
7960,5771,0
7960,6161,0
7960,6171,0
7960,6261,0
7960,6551,0
7960,6671,0
7960,6731,0
7960,6821,0
7960,6901,0
7960,7131,0
7960,7211,0
7960,7241,0
7960,7961,1
7960,8041,0
7960,8061,0
7960,8171,0
7960,8751,0
7960,8871,0
7960,8921,0
7960,9051,0
7960,9181,0
7960,9231,0
7960,9411,0
7960,9571,0
7960,9601,0
7960,9891,0
7960,9921,0
7960,9951,0
7970,51,0
7970,91,0
7970,461,0
7970,691,0
7970,711,0
7970,721,0
7970,971,0
7970,1501,0
7970,1531,0
7970,2001,0
7970,2091,0
7970,2161,0
7970,2331,0
7970,3001,0
7970,3071,0
7970,3151,0
7970,3231,0
7970,3391,0
7970,3471,0
7970,3511,0
7970,3631,0
7970,3651,0
7970,3681,0
7970,3801,0
7970,3871,0
7970,4171,0
7970,4431,0
7970,4481,0
7970,4491,0
7970,4661,0
7970,4731,0
7970,4851,0
7970,4971,0
7970,5091,0
7970,5151,0
7970,5181,0
7970,5221,0
7970,5431,0
7970,5741,0
7970,6021,0
7970,6241,0
7970,6291,0
7970,6491,0
7970,6521,0
7970,6641,0
7970,6991,0
7970,7041,0
7970,7291,0
7970,7381,0
7970,7421,0
7970,7711,0
7970,7761,0
7970,7971,1
7970,8001,0
7970,8081,0
7970,8271,0
7970,8471,0
7970,8621,0
7970,8671,0
7970,8701,0
7970,9041,0
7970,9211,0
7970,9221,0
7970,9311,0
7970,9381,0
7970,9471,0
7980,161,0
7980,251,0
7980,371,0
7980,401,0
7980,501,0
7980,661,0
7980,671,0
7980,921,0
7980,1031,0
7980,1311,0
7980,1461,0
7980,1791,0
7980,1801,0
7980,1931,0
7980,2021,0
7980,2431,0
7980,2491,0
7980,2591,0
7980,2691,0
7980,2811,0
7980,2831,0
7980,3161,0
7980,3271,0
7980,3381,0
7980,3441,0
7980,3601,0
7980,3861,0
7980,3961,0
7980,4061,0
7980,4071,0
7980,4121,0
7980,4251,0
7980,4291,0
7980,4331,0
7980,4371,0
7980,4411,0
7980,4501,0
7980,4591,0
7980,4621,0
7980,4641,0
7980,4771,0
7980,4991,0
7980,5041,0
7980,5271,0
7980,5591,0
7980,5611,0
7980,5621,0
7980,5751,0
7980,6011,0
7980,6121,0
7980,6181,0
7980,6411,0
7980,6611,0
7980,6911,0
7980,6981,0
7980,7461,0
7980,7471,0
7980,7561,0
7980,7631,0
7980,7701,0
7980,7731,0
7980,7771,0
7980,7791,0
7980,7981,1
7980,7991,0
7980,8011,0
7980,8021,0
7980,8071,0
7980,8201,0
7980,8221,0
7980,8331,0
7980,8361,0
7980,8531,0
7980,8581,0
7980,8731,0
7980,9461,0
7980,9511,0
7980,9611,0
7990,161,0
7990,251,0
7990,371,0
7990,401,0
7990,501,0
7990,661,0
7990,671,0
7990,921,0
7990,1031,0
7990,1311,0
7990,1461,0
7990,1791,0
7990,1801,0
7990,1931,0
7990,1971,0
7990,2021,0
7990,2211,0
7990,2321,0
7990,2431,0
7990,2491,0
7990,2591,0
7990,2691,0
7990,2791,0
7990,2811,0
7990,2831,0
7990,3161,0
7990,3271,0
7990,3381,0
7990,3441,0
7990,3601,0
7990,3861,0
7990,3961,0
7990,4071,0
7990,4121,0
7990,4201,0
7990,4291,0
7990,4331,0
7990,4371,0
7990,4411,0
7990,4501,0
7990,4591,0
7990,4621,0
7990,4641,0
7990,4991,0
7990,5041,0
7990,5591,0
7990,5611,0
7990,5621,0
7990,5641,0
7990,5751,0
7990,6011,0
7990,6121,0
7990,6181,0
7990,6301,0
7990,6411,0
7990,6471,0
7990,6611,0
7990,6961,0
7990,6981,0
7990,7461,0
7990,7471,0
7990,7561,0
7990,7631,0
7990,7651,0
7990,7701,0
7990,7721,0
7990,7731,0
7990,7771,0
7990,7791,0
7990,7981,0
7990,7991,1
7990,8011,0
7990,8021,0
7990,8071,0
7990,8201,0
7990,8221,0
7990,8361,0
7990,8531,0
7990,8581,0
7990,8731,0
7990,9461,0
7990,9511,0
7990,9611,0
7990,9621,0
8000,51,0
8000,91,0
8000,151,0
8000,461,0
8000,601,0
8000,691,0
8000,1501,0
8000,1571,0
8000,2001,0
8000,2091,0
8000,2141,0
8000,2581,0
8000,2781,0
8000,2951,0
8000,3041,0
8000,3061,0
8000,3071,0
8000,3151,0
8000,3231,0
8000,3471,0
8000,3541,0
8000,3631,0
8000,3651,0
8000,3801,0
8000,3871,0
8000,3881,0
8000,3901,0
8000,4171,0
8000,4431,0
8000,4481,0
8000,4661,0
8000,4731,0
8000,4851,0
8000,5151,0
8000,5431,0
8000,6021,0
8000,6241,0
8000,6291,0
8000,6491,0
8000,6521,0
8000,6921,0
8000,6991,0
8000,7041,0
8000,7291,0
8000,7551,0
8000,7621,0
8000,7761,0
8000,7971,0
8000,8001,1
8000,8081,0
8000,8251,0
8000,8471,0
8000,8621,0
8000,8671,0
8000,8701,0
8000,9041,0
8000,9211,0
8000,9221,0
8000,9311,0
8000,9381,0
8000,9471,0
8010,161,0
8010,251,0
8010,371,0
8010,401,0
8010,501,0
8010,661,0
8010,671,0
8010,921,0
8010,1001,0
8010,1031,0
8010,1311,0
8010,1461,0
8010,1471,0
8010,1791,0
8010,1801,0
8010,1831,0
8010,1931,0
8010,1971,0
8010,2021,0
8010,2211,0
8010,2321,0
8010,2431,0
8010,2491,0
8010,2591,0
8010,2691,0
8010,2791,0
8010,2811,0
8010,3161,0
8010,3271,0
8010,3381,0
8010,3441,0
8010,3601,0
8010,3861,0
8010,3961,0
8010,4071,0
8010,4121,0
8010,4201,0
8010,4291,0
8010,4331,0
8010,4371,0
8010,4411,0
8010,4501,0
8010,4591,0
8010,4621,0
8010,4641,0
8010,5041,0
8010,5591,0
8010,5611,0
8010,5621,0
8010,5641,0
8010,5751,0
8010,6011,0
8010,6121,0
8010,6181,0
8010,6301,0
8010,6411,0
8010,6471,0
8010,6611,0
8010,6961,0
8010,6981,0
8010,7161,0
8010,7461,0
8010,7471,0
8010,7561,0
8010,7631,0
8010,7651,0
8010,7701,0
8010,7721,0
8010,7731,0
8010,7771,0
8010,7791,0
8010,7981,0
8010,7991,0
