x,y,z,N_side,N_layer,t_label,phi,eta,q,pt,d0,z0,n_label
37.7965,-44.1156,-268.7126,10,6,T16,-0.8492,-2.2357,1,36.6106,-0.2275,-0.1569,165
44.0555,-51.523,-313.5451,10,7,T16,-0.8492,-2.2357,1,36.6106,-0.2275,-0.1569,166
50.2915,-58.9497,-358.3776,10,8,T16,-0.8492,-2.2357,1,36.6106,-0.2275,-0.1569,167
56.5047,-66.3956,-403.2102,10,9,T16,-0.8492,-2.2357,1,36.6106,-0.2275,-0.1569,168
62.6949,-73.8606,-448.0427,10,10,T16,-0.8492,-2.2357,1,36.6106,-0.2275,-0.1569,169
0.8493,-9.5778,9.0446,9,1,T17,-1.4733,0.8702,1,99.8279,-0.0819,-0.4189,170
1.7998,-19.4677,18.8237,9,2,T17,-1.4733,0.8702,1,99.8279,-0.0819,-0.4189,171
2.7389,-29.3586,28.6027,9,3,T17,-1.4733,0.8702,1,99.8279,-0.0819,-0.4189,172
3.6369,-38.9316,38.0663,9,4,T17,-1.4733,0.8702,1,99.8279,-0.0819,-0.4189,173
4.5534,-48.8247,47.8454,9,5,T17,-1.4733,0.8702,1,99.8279,-0.0819,-0.4189,174
5.4586,-58.7188,57.6244,9,6,T17,-1.4733,0.8702,1,99.8279,-0.0819,-0.4189,175
6.3236,-68.2948,67.088,9,7,T17,-1.4733,0.8702,1,99.8279,-0.0819,-0.4189,176
7.1779,-77.8717,76.5516,9,8,T17,-1.4733,0.8702,1,99.8279,-0.0819,-0.4189,177
8.0773,-88.0881,86.6461,9,9,T17,-1.4733,0.8702,1,99.8279,-0.0819,-0.4189,178
8.9094,-97.667,96.1096,9,10,T17,-1.4733,0.8702,1,99.8279,-0.0819,-0.4189,179
-6.492,6.8039,8.2619,4,1,T18,2.3379,0.8017,1,41.45,-0.0357,-0.1113,180
-13.4554,14.0862,17.2333,4,2,T18,2.3379,0.8017,1,41.45,-0.0357,-0.1113,181
-19.936,20.9008,25.6065,4,3,T18,2.3379,0.8017,1,41.45,-0.0357,-0.1113,182
-26.8595,28.221,34.5779,4,4,T18,2.3379,0.8017,1,41.45,-0.0357,-0.1113,183
-33.3027,35.071,42.9511,4,5,T18,2.3379,0.8017,1,41.45,-0.0357,-0.1113,184
-39.7278,41.9378,51.3244,4,6,T18,2.3379,0.8017,1,41.45,-0.0357,-0.1113,185
-46.5917,49.314,60.2957,4,7,T18,2.3379,0.8017,1,41.45,-0.0357,-0.1113,186
-52.9792,56.2159,68.669,4,8,T18,2.3379,0.8017,1,41.45,-0.0357,-0.1113,187
-59.3485,63.1347,77.0422,4,9,T18,2.3379,0.8017,1,41.45,-0.0357,-0.1113,188
-66.1524,70.5662,86.0136,4,10,T18,2.3379,0.8017,1,41.45,-0.0357,-0.1113,189
0.3888,9.9282,53.9942,2,1,T19,1.5263,2.3936,1,37.4133,0.0685,0.038,190
0.8725,19.7705,107.5082,2,2,T19,1.5263,2.3936,1,37.4133,0.0685,0.038,191
1.3864,29.6113,161.0222,2,3,T19,1.5263,2.3936,1,37.4133,0.0685,0.038,192
1.9304,39.4505,214.5361,2,4,T19,1.5263,2.3936,1,37.4133,0.0685,0.038,193
2.5046,49.288,268.0501,2,5,T19,1.5263,2.3936,1,37.4133,0.0685,0.038,194
3.114,59.2049,322.0063,2,6,T19,1.5263,2.3936,1,37.4133,0.0685,0.038,195
3.7433,68.9574,375.078,2,7,T19,1.5263,2.3936,1,37.4133,0.0685,0.038,196
4.4078,78.7892,428.592,2,8,T19,1.5263,2.3936,1,37.4133,0.0685,0.038,197
5.1025,88.6189,482.1059,2,9,T19,1.5263,2.3936,1,37.4133,0.0685,0.038,198
5.8273,98.4464,535.6199,2,10,T19,1.5263,2.3936,1,37.4133,0.0685,0.038,199
9.583,2.6839,2.9901,0,1,T20,0.2612,0.2798,1,38.933,0.1331,0.1696,200
18.7893,5.1015,5.6879,0,2,T20,0.2612,0.2798,1,38.933,0.1331,0.1696,201
28.0024,7.4928,8.3858,0,3,T20,0.2612,0.2798,1,38.933,0.1331,0.1696,202
37.2223,9.8579,11.0836,0,4,T20,0.2612,0.2798,1,38.933,0.1331,0.1696,203
46.4489,12.1968,13.7814,0,5,T20,0.2612,0.2798,1,38.933,0.1331,0.1696,204
56.102,14.6138,16.6019,0,6,T20,0.2612,0.2798,1,38.933,0.1331,0.1696,205
65.342,16.899,19.2997,0,7,T20,0.2612,0.2798,1,38.933,0.1331,0.1696,206
75.0089,19.26,22.1202,0,8,T20,0.2612,0.2798,1,38.933,0.1331,0.1696,207
84.2621,21.4914,24.8181,0,9,T20,0.2612,0.2798,1,38.933,0.1331,0.1696,208
93.5216,23.6964,27.5159,0,10,T20,0.2612,0.2798,1,38.933,0.1331,0.1696,209
-5.3188,8.3079,-21.4765,4,1,T21,2.1107,-1.509,-1,97.6959,0.2862,-0.2726,210
-10.5,16.9194,-43.0882,4,2,T21,2.1107,-1.509,-1,97.6959,0.2862,-0.2726,211
-15.5933,25.3623,-64.292,4,3,T21,2.1107,-1.509,-1,97.6959,0.2862,-0.2726,212
-20.7948,33.9615,-85.9037,4,4,T21,2.1107,-1.509,-1,97.6959,0.2862,-0.2726,213
